start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month_d1,sunset_time,hours_after_sunset_d1,season,date_d1,key_time,time,month_d2,hours_after_sunset_d2,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,date_d2,merge_time,hours_after_sunset,rat_influence,risk_reward_ratio,season_0_x_rat_arrival,season_1_x_rat_arrival,rat_influence_log,risk_reward_ratio_log
,,,,,,,,,,,0,,2018-02-12 19:24:00,2018-02-12 19:24:00,2,2.0,49.0,3.428571429,0.0,0.0,2/12/2018,2018-02-12 19:24:00,2.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-12 19:54:00,2018-02-12 19:54:00,2,2.5,35.0,3.025921659,0.0,0.0,2/12/2018,2018-02-12 19:54:00,2.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-12 20:24:00,2018-02-12 20:24:00,2,3.0,61.0,3.0,0.0,0.0,2/12/2018,2018-02-12 20:24:00,3.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-12 20:54:00,2018-02-12 20:54:00,2,3.5,44.0,3.0,0.0,0.0,2/12/2018,2018-02-12 20:54:00,3.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-12 21:24:00,2018-02-12 21:24:00,2,4.0,44.0,3.0,0.0,0.0,2/12/2018,2018-02-12 21:24:00,4.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-12 21:54:00,2018-02-12 21:54:00,2,4.5,37.0,2.863978495,0.0,0.0,2/12/2018,2018-02-12 21:54:00,4.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-12 22:24:00,2018-02-12 22:24:00,2,5.0,58.0,2.383333333,0.0,0.0,2/12/2018,2018-02-12 22:24:00,5.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-12 22:54:00,2018-02-12 22:54:00,2,5.5,53.0,2.019354839,0.0,0.0,2/12/2018,2018-02-12 22:54:00,5.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-12 23:24:00,2018-02-12 23:24:00,2,6.0,40.0,2.0,0.0,0.0,2/12/2018,2018-02-12 23:24:00,6.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-12 23:54:00,2018-02-12 23:54:00,2,6.5,33.0,2.0,0.0,0.0,2/12/2018,2018-02-12 23:54:00,6.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 00:24:00,2018-02-13 00:24:00,2,7.0,36.0,2.0,0.5104166668750001,1.0,2/13/2018,2018-02-13 00:24:00,7.0,1.65,1.2121212121212122,1.0,0.0,0.9745596399981308,0.7939518796819109
,,,,,,,,,,,0,,2018-02-13 00:54:00,2018-02-13 00:54:00,2,7.5,48.0,1.869269949,0.0,0.0,2/13/2018,2018-02-13 00:54:00,7.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 01:24:00,2018-02-13 01:24:00,2,8.0,29.0,1.368421053,0.0,0.0,2/13/2018,2018-02-13 01:24:00,8.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 01:54:00,2018-02-13 01:54:00,2,8.5,36.0,1.01188455,0.0,0.0,2/13/2018,2018-02-13 01:54:00,8.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 02:24:00,2018-02-13 02:24:00,2,9.0,29.0,1.0,0.0,0.0,2/13/2018,2018-02-13 02:24:00,9.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 02:54:00,2018-02-13 02:54:00,2,9.5,19.0,1.0,0.5104166668750001,2.0,2/13/2018,2018-02-13 02:54:00,9.5,17.0,0.11764705882352941,2.0,0.0,2.8903717578961645,0.11122563511022437
,,,,,,,,,,,0,,2018-02-13 03:24:00,2018-02-13 03:24:00,2,10.0,15.0,1.0,0.5104166668750001,2.0,2/13/2018,2018-02-13 03:24:00,10.0,6.7,0.29850746268656714,2.0,0.0,2.0412203288596382,0.26121549926361765
2018-02-13 03:44:00,1.0,rat,2018-02-13 03:43:00,2018-02-13 03:45:00,77.0,1.0,0.0,2,2018-02-12 17:24:00,10.5,0,2/13/2018,2018-02-13 03:44:00,,,,,,,,,2018-02-13 03:44:00,,0.0,,0.0,0.0,0.0,
2018-02-13 03:50:00,3.0,fast,2018-02-13 03:49:00,2018-02-13 03:50:00,59.0,0.0,1.0,2,2018-02-12 17:24:00,10.5,0,2/13/2018,2018-02-13 03:50:00,,,,,,,,,2018-02-13 03:50:00,,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 03:54:00,2018-02-13 03:54:00,2,10.5,28.0,1.0,0.3,1.0,2/13/2018,2018-02-13 03:54:00,10.5,0.3,2.897306280831375,1.0,0.0,0.262364264467491,1.3602856172716575
,,,,,,,,,,,0,,2018-02-13 04:24:00,2018-02-13 04:24:00,2,11.0,20.0,0.0,0.0,0.0,2/13/2018,2018-02-13 04:24:00,11.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 04:54:00,2018-02-13 04:54:00,2,11.5,5.0,0.0,0.5104166668750001,1.0,2/13/2018,2018-02-13 04:54:00,11.5,6.633333333,0.0,1.0,0.0,2.0325246218484163,0.0
,,,,,,,,,,,0,,2018-02-13 05:54:00,2018-02-13 05:54:00,2,12.5,4.0,0.0,0.0,0.0,2/13/2018,2018-02-13 05:54:00,12.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 06:24:00,2018-02-13 06:24:00,2,13.0,4.0,0.0,0.0,0.0,2/13/2018,2018-02-13 06:24:00,13.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 15:55:00,2018-02-13 15:55:00,2,-1.5,2.0,4.0,0.0,0.0,2/13/2018,2018-02-13 15:55:00,-1.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 16:25:00,2018-02-13 16:25:00,2,-1.0,1.0,4.0,0.0,0.0,2/13/2018,2018-02-13 16:25:00,-1.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 16:55:00,2018-02-13 16:55:00,2,-0.5,2.0,4.0,0.0,0.0,2/13/2018,2018-02-13 16:55:00,-0.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 17:25:00,2018-02-13 17:25:00,2,0.0,1.0,4.0,0.0,0.0,2/13/2018,2018-02-13 17:25:00,0.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 17:55:00,2018-02-13 17:55:00,2,0.5,2.0,4.0,0.0,0.0,2/13/2018,2018-02-13 17:55:00,0.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 18:25:00,2018-02-13 18:25:00,2,1.0,15.0,4.0,0.0,0.0,2/13/2018,2018-02-13 18:25:00,1.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 18:55:00,2018-02-13 18:55:00,2,1.5,52.0,4.0,0.0,0.0,2/13/2018,2018-02-13 18:55:00,1.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 19:25:00,2018-02-13 19:25:00,2,2.0,53.0,4.0,0.0,0.0,2/13/2018,2018-02-13 19:25:00,2.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 19:55:00,2018-02-13 19:55:00,2,2.5,54.0,3.838709677,0.0,0.0,2/13/2018,2018-02-13 19:55:00,2.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 20:25:00,2018-02-13 20:25:00,2,3.0,72.0,3.35,0.0,0.0,2/13/2018,2018-02-13 20:25:00,3.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 20:55:00,2018-02-13 20:55:00,2,3.5,62.0,3.011290323,0.0,0.0,2/13/2018,2018-02-13 20:55:00,3.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 21:25:00,2018-02-13 21:25:00,2,4.0,62.0,3.0,0.0,0.0,2/13/2018,2018-02-13 21:25:00,4.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 21:55:00,2018-02-13 21:55:00,2,4.5,84.0,2.83358935,0.0,0.0,2/13/2018,2018-02-13 21:55:00,4.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 22:25:00,2018-02-13 22:25:00,2,5.0,68.0,2.365079365,0.0,0.0,2/13/2018,2018-02-13 22:25:00,5.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 22:55:00,2018-02-13 22:55:00,2,5.5,78.0,2.01843318,0.0,0.0,2/13/2018,2018-02-13 22:55:00,5.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 23:25:00,2018-02-13 23:25:00,2,6.0,41.0,2.0,0.0,0.0,2/13/2018,2018-02-13 23:25:00,6.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-13 23:55:00,2018-02-13 23:55:00,2,6.5,41.0,2.0,0.0,0.0,2/13/2018,2018-02-13 23:55:00,6.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 00:25:00,2018-02-14 00:25:00,2,7.0,49.0,2.0,0.0,0.0,2/14/2018,2018-02-14 00:25:00,7.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 00:55:00,2018-02-14 00:55:00,2,7.5,64.0,1.873701476,0.0,0.0,2/14/2018,2018-02-14 00:55:00,7.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 01:25:00,2018-02-14 01:25:00,2,8.0,36.0,1.389830508,0.0,0.0,2/14/2018,2018-02-14 01:25:00,8.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 01:55:00,2018-02-14 01:55:00,2,8.5,32.0,1.019682887,0.0,0.0,2/14/2018,2018-02-14 01:55:00,8.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 02:25:00,2018-02-14 02:25:00,2,9.0,29.0,1.0,0.0,0.0,2/14/2018,2018-02-14 02:25:00,9.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 02:55:00,2018-02-14 02:55:00,2,9.5,14.0,1.0,0.5104166668750001,1.0,2/14/2018,2018-02-14 02:55:00,9.5,8.583333333,0.11650485437345649,1.0,0.0,2.2600254785404674,0.11020314013766663
2018-02-14 03:11:00,31.0,pick,2018-02-14 03:02:00,2018-02-14 03:11:00,499.0,0.0,1.0,2,2018-02-13 17:25:00,10.0,0,2/14/2018,2018-02-14 03:11:00,,,,,,,,,2018-02-14 03:11:00,,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 03:25:00,2018-02-14 03:25:00,2,10.0,10.0,0.0,0.5104166668750001,2.0,2/14/2018,2018-02-14 03:25:00,10.0,10.766666666,0.0,2.0,0.0,2.465270675214484,0.0
,,,,,,,,,,,0,,2018-02-14 03:55:00,2018-02-14 03:55:00,2,10.5,15.0,0.0,0.0,0.0,2/14/2018,2018-02-14 03:55:00,10.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 04:25:00,2018-02-14 04:25:00,2,11.0,22.0,0.0,0.5104166668750001,1.0,2/14/2018,2018-02-14 04:25:00,11.0,6.333333333,0.0,1.0,0.0,1.9924301646447515,0.0
,,,,,,,,,,,0,,2018-02-14 04:55:00,2018-02-14 04:55:00,2,11.5,10.0,0.0,0.0,0.0,2/14/2018,2018-02-14 04:55:00,11.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 05:25:00,2018-02-14 05:25:00,2,12.0,12.0,0.0,0.5104166668750001,1.0,2/14/2018,2018-02-14 05:25:00,12.0,8.033333333,0.0,1.0,0.0,2.2009214391806453,0.0
2018-02-14 05:30:00,1.0,rat,2018-02-14 05:26:00,2018-02-14 05:34:00,225.0,1.0,0.0,2,2018-02-13 17:25:00,12.0,0,2/14/2018,2018-02-14 05:30:00,,,,,,,,,2018-02-14 05:30:00,,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 05:55:00,2018-02-14 05:55:00,2,12.5,3.0,0.0,0.5104166668750001,1.0,2/14/2018,2018-02-14 05:55:00,12.5,5.4,0.0,1.0,0.0,1.8562979903656263,0.0
,,,,,,,,,,,0,,2018-02-14 06:25:00,2018-02-14 06:25:00,2,13.0,2.0,0.0,0.5104166668750001,1.0,2/14/2018,2018-02-14 06:25:00,13.0,1.866666667,0.0,1.0,0.0,1.0531499147076315,0.0
,,,,,,,,,,,0,,2018-02-14 16:56:00,2018-02-14 16:56:00,2,-0.5,5.0,4.0,0.0,0.0,2/14/2018,2018-02-14 16:56:00,-0.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 17:26:00,2018-02-14 17:26:00,2,0.0,16.0,4.0,0.0,0.0,2/14/2018,2018-02-14 17:26:00,0.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 17:56:00,2018-02-14 17:56:00,2,0.5,11.0,4.0,0.0,0.0,2/14/2018,2018-02-14 17:56:00,0.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 18:26:00,2018-02-14 18:26:00,2,1.0,31.0,4.0,0.0,0.0,2/14/2018,2018-02-14 18:26:00,1.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 18:56:00,2018-02-14 18:56:00,2,1.5,52.0,3.934863524,0.0,0.0,2/14/2018,2018-02-14 18:56:00,1.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 19:26:00,2018-02-14 19:26:00,2,2.0,56.0,3.442307692,0.0,0.0,2/14/2018,2018-02-14 19:26:00,2.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 19:56:00,2018-02-14 19:56:00,2,2.5,47.0,3.022332506,0.0,0.0,2/14/2018,2018-02-14 19:56:00,2.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 20:26:00,2018-02-14 20:26:00,2,3.0,86.0,3.0,0.0,0.0,2/14/2018,2018-02-14 20:26:00,3.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 20:56:00,2018-02-14 20:56:00,2,3.5,54.0,2.83358935,0.0,0.0,2/14/2018,2018-02-14 20:56:00,3.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 21:26:00,2018-02-14 21:26:00,2,4.0,84.0,2.365079365,0.0,0.0,2/14/2018,2018-02-14 21:26:00,4.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 21:56:00,2018-02-14 21:56:00,2,4.5,86.0,2.01843318,0.5104166668750001,2.5,2/14/2018,2018-02-14 21:56:00,4.5,20.533333332,0.39320126885670137,4.0,0.0,3.069602122058527,0.33160417025915173
2018-02-14 22:05:00,1.0,rat,2018-02-14 22:04:00,2018-02-14 22:12:00,89.0,1.0,0.0,2,2018-02-14 17:26:00,4.5,0,2/14/2018,2018-02-14 22:05:00,,,,,,,,,2018-02-14 22:05:00,,0.0,,0.0,0.0,0.0,
2018-02-14 22:08:00,2.0,rat,2018-02-14 22:04:00,2018-02-14 22:12:00,259.0,1.0,0.0,2,2018-02-14 17:26:00,4.5,0,2/14/2018,2018-02-14 22:08:00,,,,,,,,,2018-02-14 22:08:00,,0.0,,0.0,0.0,0.0,
2018-02-14 22:11:00,4.0,rat,2018-02-14 22:04:00,2018-02-14 22:12:00,470.0,1.0,0.0,2,2018-02-14 17:26:00,5.0,0,2/14/2018,2018-02-14 22:11:00,,,,,,,,,2018-02-14 22:11:00,,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 22:26:00,2018-02-14 22:26:00,2,5.0,103.0,2.0,0.5104166668750001,2.5,2/14/2018,2018-02-14 22:26:00,5.0,19.799999999999997,0.6060606060606061,6.0,0.0,3.034952986707272,0.47378435208564157
2018-02-14 22:46:00,2.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,187.0,1.0,0.0,2,2018-02-14 17:26:00,5.5,0,2/14/2018,2018-02-14 22:46:00,,,,,,,,,2018-02-14 22:46:00,,0.0,,0.0,0.0,0.0,
2018-02-14 22:46:00,1.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,204.0,1.0,0.0,2,2018-02-14 17:26:00,5.5,0,2/14/2018,2018-02-14 22:46:00,,,,,,,,,2018-02-14 22:46:00,,0.0,,0.0,0.0,0.0,
2018-02-14 22:50:00,2.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,420.0,1.0,0.0,2,2018-02-14 17:26:00,5.5,0,2/14/2018,2018-02-14 22:50:00,,,,,,,,,2018-02-14 22:50:00,,0.0,,0.0,0.0,0.0,
2018-02-14 22:50:00,9.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,434.0,1.0,0.0,2,2018-02-14 17:26:00,5.5,0,2/14/2018,2018-02-14 22:50:00,,,,,,,,,2018-02-14 22:50:00,,0.0,,0.0,0.0,0.0,
2018-02-14 22:51:00,0.061201372,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,512.0,1.0,0.0,2,2018-02-14 17:26:00,5.5,0,2/14/2018,2018-02-14 22:51:00,,,,,,,,,2018-02-14 22:51:00,,0.0,,0.0,0.0,0.0,
2018-02-14 22:52:00,1.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,518.0,1.0,0.0,2,2018-02-14 17:26:00,5.5,0,2/14/2018,2018-02-14 22:52:00,,,,,,,,,2018-02-14 22:52:00,,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 22:56:00,2018-02-14 22:56:00,2,5.5,91.0,1.854262673,0.0,0.0,2/14/2018,2018-02-14 22:56:00,5.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 23:26:00,2018-02-14 23:26:00,2,6.0,41.0,1.339285714,0.0,0.0,2/14/2018,2018-02-14 23:26:00,6.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-14 23:56:00,2018-02-14 23:56:00,2,6.5,76.0,1.005760369,0.0,0.0,2/14/2018,2018-02-14 23:56:00,6.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 00:26:00,2018-02-15 00:26:00,2,7.0,32.0,1.0,0.0,0.0,2/15/2018,2018-02-15 00:26:00,7.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 00:56:00,2018-02-15 00:56:00,2,7.5,34.0,0.828133263,0.0,0.0,2/15/2018,2018-02-15 00:56:00,7.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 01:26:00,2018-02-15 01:26:00,2,8.0,62.0,0.344262295,0.0,0.0,2/15/2018,2018-02-15 01:26:00,8.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 01:56:00,2018-02-15 01:56:00,2,8.5,33.0,0.049180328,0.0,0.0,2/15/2018,2018-02-15 01:56:00,8.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 02:26:00,2018-02-15 02:26:00,2,9.0,36.0,0.0,0.5104166668750001,2.0,2/15/2018,2018-02-15 02:26:00,9.0,1.166666666,0.0,2.0,0.0,0.7731898879257895,0.0
,,,,,,,,,,,0,,2018-02-15 02:56:00,2018-02-15 02:56:00,2,9.5,46.0,0.0,0.0,0.0,2/15/2018,2018-02-15 02:56:00,9.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 03:26:00,2018-02-15 03:26:00,2,10.0,8.0,0.0,0.0,0.0,2/15/2018,2018-02-15 03:26:00,10.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 16:26:00,2018-02-15 16:26:00,2,-1.0,16.0,4.0,0.0,0.0,2/15/2018,2018-02-15 16:26:00,-1.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 16:56:00,2018-02-15 16:56:00,2,-0.5,10.0,4.0,0.0,0.0,2/15/2018,2018-02-15 16:56:00,-0.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 17:26:00,2018-02-15 17:26:00,2,0.0,8.0,4.0,0.0,0.0,2/15/2018,2018-02-15 17:26:00,0.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 17:56:00,2018-02-15 17:56:00,2,0.5,9.0,4.0,0.5104166668750001,1.0,2/15/2018,2018-02-15 17:56:00,0.5,5.55,0.7207207207207208,1.0,0.0,1.8794650496471605,0.5427432267342958
2018-02-15 18:21:00,0.050105814,fast,2018-02-15 18:20:00,2018-02-15 18:28:00,54.0,0.0,1.0,2,2018-02-15 17:26:00,1.0,0,2/15/2018,2018-02-15 18:21:00,,,,,,,,,2018-02-15 18:21:00,,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 18:26:00,2018-02-15 18:26:00,2,1.0,29.0,4.0,0.5104166668750001,2.5,2/15/2018,2018-02-15 18:26:00,1.0,39.166666665,0.5106382978940698,5.0,0.0,3.6930374642211063,0.4125322753456411
2018-02-15 18:52:00,6.0,bat,2018-02-15 18:49:00,2018-02-15 18:55:00,179.0,1.0,0.0,2,2018-02-15 17:26:00,1.5,0,2/15/2018,2018-02-15 18:52:00,,,,,,,,,2018-02-15 18:52:00,,0.0,,0.0,0.0,0.0,
2018-02-15 18:52:00,6.0,pick,2018-02-15 18:49:00,2018-02-15 18:55:00,201.0,0.0,1.0,2,2018-02-15 17:26:00,1.5,0,2/15/2018,2018-02-15 18:52:00,,,,,,,,,2018-02-15 18:52:00,,0.0,,0.0,0.0,0.0,
2018-02-15 18:54:00,1.0,rat,2018-02-15 18:49:00,2018-02-15 18:55:00,321.0,1.0,0.0,2,2018-02-15 17:26:00,1.5,0,2/15/2018,2018-02-15 18:54:00,,,,,,,,,2018-02-15 18:54:00,,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 18:56:00,2018-02-15 18:56:00,2,1.5,34.0,3.822307272,0.5104166668750001,2.5,2/15/2018,2018-02-15 18:56:00,1.5,2.2,2.897306280831375,4.0,0.0,1.1631508098056809,1.3602856172716575
,,,,,,,,,,,0,,2018-02-15 19:26:00,2018-02-15 19:26:00,2,2.0,51.0,3.322033898,0.5104166668750001,1.0,2/15/2018,2018-02-15 19:26:00,2.0,1.266666667,2.6226583398361427,1.0,0.0,0.8183103236610101,1.2872081043571362
2018-02-15 19:31:00,1.0,fast,2018-02-15 19:30:00,2018-02-15 19:31:00,30.0,0.0,1.0,2,2018-02-15 17:26:00,2.0,0,2/15/2018,2018-02-15 19:31:00,,,,,,,,,2018-02-15 19:31:00,,0.0,,0.0,0.0,0.0,
2018-02-15 19:31:00,0.085595674,attack_rat,2018-02-15 19:30:00,2018-02-15 19:31:00,71.0,1.0,0.0,2,2018-02-15 17:26:00,2.0,0,2/15/2018,2018-02-15 19:31:00,,,,,,,,,2018-02-15 19:31:00,,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 19:56:00,2018-02-15 19:56:00,2,2.5,61.0,3.005467469,0.366666667,1.0,2/15/2018,2018-02-15 19:56:00,2.5,0.366666667,2.897306280831375,1.0,0.0,0.31237468528605483,1.3602856172716575
,,,,,,,,,,,0,,2018-02-15 20:26:00,2018-02-15 20:26:00,2,3.0,65.0,3.0,0.0,0.0,2/15/2018,2018-02-15 20:26:00,3.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 20:56:00,2018-02-15 20:56:00,2,3.5,72.0,3.0,0.0,0.0,2/15/2018,2018-02-15 20:56:00,3.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 21:26:00,2018-02-15 21:26:00,2,4.0,88.0,3.0,0.0,0.0,2/15/2018,2018-02-15 21:26:00,4.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 21:56:00,2018-02-15 21:56:00,2,4.5,50.0,2.830905307,0.0,0.0,2/15/2018,2018-02-15 21:56:00,4.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 22:26:00,2018-02-15 22:26:00,2,5.0,103.5,2.35483871,0.0,0.0,2/15/2018,2018-02-15 22:26:00,5.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 22:56:00,2018-02-15 22:56:00,2,5.5,70.0,2.014568158,0.0,0.0,2/15/2018,2018-02-15 22:56:00,5.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 23:26:00,2018-02-15 23:26:00,2,6.0,55.0,2.0,0.0,0.0,2/15/2018,2018-02-15 23:26:00,6.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-15 23:56:00,2018-02-15 23:56:00,2,6.5,45.0,2.0,0.0,0.0,2/15/2018,2018-02-15 23:56:00,6.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-16 00:26:00,2018-02-16 00:26:00,2,7.0,43.0,2.0,0.0,0.0,2/16/2018,2018-02-16 00:26:00,7.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-16 00:56:00,2018-02-16 00:56:00,2,7.5,40.0,1.849097868,0.0,0.0,2/16/2018,2018-02-16 00:56:00,7.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-16 01:26:00,2018-02-16 01:26:00,2,8.0,48.0,1.355932203,0.0,0.0,2/16/2018,2018-02-16 01:26:00,8.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-16 01:56:00,2018-02-16 01:56:00,2,8.5,37.0,1.011481684,0.0,0.0,2/16/2018,2018-02-16 01:56:00,8.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-16 02:26:00,2018-02-16 02:26:00,2,9.0,34.0,1.0,0.0,0.0,2/16/2018,2018-02-16 02:26:00,9.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-16 02:56:00,2018-02-16 02:56:00,2,9.5,25.0,1.0,0.0,0.0,2/16/2018,2018-02-16 02:56:00,9.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-16 03:26:00,2018-02-16 03:26:00,2,10.0,6.0,1.0,0.0,0.0,2/16/2018,2018-02-16 03:26:00,10.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-16 03:56:00,2018-02-16 03:56:00,2,10.5,10.0,1.0,0.0,0.0,2/16/2018,2018-02-16 03:56:00,10.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-16 04:26:00,2018-02-16 04:26:00,2,11.0,15.0,0.0,0.0,0.0,2/16/2018,2018-02-16 04:26:00,11.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-16 04:56:00,2018-02-16 04:56:00,2,11.5,3.0,0.0,0.0,0.0,2/16/2018,2018-02-16 04:56:00,11.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,0,,2018-02-16 05:26:00,2018-02-16 05:26:00,2,12.0,2.0,0.0,0.0,0.0,2/16/2018,2018-02-16 05:26:00,12.0,0.0,,0.0,0.0,0.0,
