start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,date
2018-03-29 00:51:00,3.0,fast,29/03/2018 0:46,29/03/2018 0:55,265,0,1,3,28/03/2018 18:57,6.0,1,2018-03-29
2018-03-29 00:51:00,12.0,rat,29/03/2018 0:46,29/03/2018 0:55,279,1,0,3,28/03/2018 18:57,6.0,1,2018-03-29
2018-03-29 00:51:00,15.0,pick,29/03/2018 0:46,29/03/2018 0:55,295,0,1,3,28/03/2018 18:57,6.0,1,2018-03-29
2018-03-29 00:53:00,2.0,fast,29/03/2018 0:46,29/03/2018 0:55,426,0,1,3,28/03/2018 18:57,6.0,1,2018-03-29
2018-03-29 00:54:00,34.0,rat,29/03/2018 0:46,29/03/2018 0:55,452,1,0,3,28/03/2018 18:57,6.0,1,2018-03-29
2018-03-29 00:55:00,11.0,rat,29/03/2018 0:46,29/03/2018 0:55,507,1,0,3,28/03/2018 18:57,6.0,1,2018-03-29
2018-03-29 02:20:00,0.013008356,fast,29/03/2018 2:19,29/03/2018 2:25,29,0,1,3,28/03/2018 18:57,7.5,1,2018-03-29
2018-03-29 02:21:00,2.0,fast,29/03/2018 2:19,29/03/2018 2:25,135,0,1,3,28/03/2018 18:57,7.5,1,2018-03-29
2018-03-29 02:22:00,2.0,rat,29/03/2018 2:19,29/03/2018 2:25,188,1,0,3,28/03/2018 18:57,7.5,1,2018-03-29
2018-03-29 02:25:00,0.028276798,rat,29/03/2018 2:19,29/03/2018 2:25,329,1,0,3,28/03/2018 18:57,7.5,1,2018-03-29
2018-03-20 02:11:00,4.0,rat_pick,20/03/2018 2:11,20/03/2018 2:11,46,1,1,3,19/03/2018 17:51,8.5,1,2018-03-20
2018-03-20 03:17:00,2.0,fast,20/03/2018 3:15,20/03/2018 3:17,108,0,1,3,19/03/2018 17:51,9.5,1,2018-03-20
2018-03-31 01:57:00,3.0,fast,31/03/2018 1:48,31/03/2018 1:58,537,0,1,3,30/03/2018 18:59,7.0,1,2018-03-31
2018-03-31 01:58:00,0.064154735,fast,31/03/2018 1:48,31/03/2018 1:58,572,0,1,3,30/03/2018 18:59,7.0,1,2018-03-31
2018-04-02 22:04:00,10.0,rat,2/04/2018 21:58,2/04/2018 22:09,381,1,0,4,2/04/2018 19:01,3.0,1,2018-04-02
2018-04-02 22:05:00,8.0,rat_and_bat,2/04/2018 21:58,2/04/2018 22:09,436,1,0,4,2/04/2018 19:01,3.0,1,2018-04-02
2018-04-02 22:05:00,2.0,fast,2/04/2018 21:58,2/04/2018 22:09,450,0,1,4,2/04/2018 19:01,3.0,1,2018-04-02
2018-04-02 22:05:00,6.0,rat_and_bat,2/04/2018 21:58,2/04/2018 22:09,455,1,0,4,2/04/2018 19:01,3.0,1,2018-04-02
2018-04-02 22:07:00,0.030293066,fast,2/04/2018 21:58,2/04/2018 22:09,558,0,1,4,2/04/2018 19:01,3.0,1,2018-04-02
2018-04-02 22:09:00,7.0,rat,2/04/2018 21:58,2/04/2018 22:09,662,1,0,4,2/04/2018 19:01,3.0,1,2018-04-02
2018-04-02 22:09:00,6.0,rat,2/04/2018 21:58,2/04/2018 22:09,673,1,0,4,2/04/2018 19:01,3.0,1,2018-04-02
2018-04-02 22:09:00,18.0,pick,2/04/2018 21:58,2/04/2018 22:09,668,0,1,4,2/04/2018 19:01,3.0,1,2018-04-02
2018-04-02 22:09:00,17.0,rat_and_bat,2/04/2018 21:58,2/04/2018 22:09,695,1,0,4,2/04/2018 19:01,3.0,1,2018-04-02
2018-04-02 23:12:00,1.0,fast,2/04/2018 23:10,2/04/2018 23:18,128,0,1,4,2/04/2018 19:01,4.0,1,2018-04-02
2018-04-02 23:16:00,6.0,pick,2/04/2018 23:10,2/04/2018 23:18,381,0,1,4,2/04/2018 19:01,4.5,1,2018-04-02
2018-04-02 23:43:00,2.0,fast,2/04/2018 23:42,2/04/2018 23:48,80,0,1,4,2/04/2018 19:01,4.5,1,2018-04-02
2018-04-02 23:45:00,1.0,fast,2/04/2018 23:42,2/04/2018 23:48,177,0,1,4,2/04/2018 19:01,4.5,1,2018-04-02
2018-04-02 23:45:00,11.0,other_bat,2/04/2018 23:42,2/04/2018 23:48,223,1,0,4,2/04/2018 19:01,4.5,1,2018-04-02
