start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,date
2017-12-28 19:36:00,2.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,40,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-28
2017-12-28 19:37:00,26.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,68,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-28
2017-12-28 19:44:00,5.0,rat_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,521,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-28
2017-12-28 19:45:00,15.0,pick_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,564,1,1,0,2017-12-28 16:44:00,3.0,0,2017-12-28
2017-12-28 19:46:00,24.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,607,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-28
2017-12-28 03:58:00,2.0,fast,2017-12-28 03:56:00,2017-12-28 04:13:00,107,0,1,0,2017-12-27 16:43:00,11.5,0,2017-12-28
2017-12-28 04:02:00,2.0,fast,2017-12-28 03:56:00,2017-12-28 04:13:00,358,0,1,0,2017-12-27 16:43:00,11.5,0,2017-12-28
2018-01-27 23:44:00,0.049410419,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,12,0,1,1,2018-01-27 17:09:00,6.5,0,2018-01-27
2018-01-27 23:44:00,1.0,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,14,0,1,1,2018-01-27 17:09:00,6.5,0,2018-01-27
2018-01-27 23:45:00,6.0,rat,2018-01-27 23:44:00,2018-01-27 23:50:00,49,1,0,1,2018-01-27 17:09:00,6.5,0,2018-01-27
2018-01-27 23:45:00,3.0,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,68,0,1,1,2018-01-27 17:09:00,6.5,0,2018-01-27
2018-01-27 23:45:00,8.0,rat,2018-01-27 23:44:00,2018-01-27 23:50:00,84,1,0,1,2018-01-27 17:09:00,6.5,0,2018-01-27
2018-01-27 23:46:00,31.0,rat,2018-01-27 23:44:00,2018-01-27 23:50:00,122,1,0,1,2018-01-27 17:09:00,6.5,0,2018-01-27
2018-01-27 23:47:00,0.010695699,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,186,0,1,1,2018-01-27 17:09:00,6.5,0,2018-01-27
2018-01-27 23:48:00,2.0,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,231,0,1,1,2018-01-27 17:09:00,6.5,0,2018-01-27
2018-01-27 23:48:00,1.0,gaze,2018-01-27 23:44:00,2018-01-27 23:50:00,246,0,0,1,2018-01-27 17:09:00,6.5,0,2018-01-27
2018-01-27 23:48:00,9.0,pick,2018-01-27 23:44:00,2018-01-27 23:50:00,253,0,1,1,2018-01-27 17:09:00,6.5,0,2018-01-27
2018-01-27 23:50:00,6.0,pick,2018-01-27 23:44:00,2018-01-27 23:50:00,355,0,1,1,2018-01-27 17:09:00,6.5,0,2018-01-27
2018-01-28 04:20:00,11.0,pick,2018-01-28 04:08:00,2018-01-28 04:20:00,742,0,1,1,2018-01-27 17:09:00,11.0,0,2018-01-28
2018-01-01 01:52:00,2.0,fast,2018-01-01 01:50:00,2018-01-01 01:55:00,115,0,1,1,2017-12-31 16:46:00,9.0,0,2018-01-01
2018-01-31 19:44:00,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.5,0,2018-01-31
2018-01-31 22:23:00,1.0,fast,2018-01-31 22:20:00,2018-01-31 22:24:00,168,0,1,1,2018-01-31 17:13:00,5.0,0,2018-01-31
2018-01-10 04:12:00,1.0,rat,2018-01-10 04:07:00,2018-01-10 04:15:00,306,1,0,1,2018-01-09 16:53:00,11.5,0,2018-01-10
2018-01-28 19:56:00,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,9,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-28 20:03:00,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,456,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-28 20:04:00,0.035319187,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,528,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-28 20:05:00,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,534,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-28 20:05:00,7.0,pick_rat,2018-01-28 19:56:00,2018-01-28 20:10:00,545,1,1,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-28 20:05:00,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,551,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-28 20:05:00,0.034803066,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,569,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-28 20:05:00,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,583,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-28 20:05:00,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,589,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-28 20:06:00,2.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,627,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-28 20:06:00,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,631,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-28 20:06:00,4.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,642,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-28 20:08:00,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-28 20:09:00,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-01-29 01:32:00,22.0,pick,2018-01-29 01:29:00,2018-01-29 01:33:00,225,0,1,1,2018-01-28 17:10:00,8.5,0,2018-01-29
2018-01-28 19:58:00,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,162,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-28
2018-02-20 01:49:00,2.0,rat,2018-02-20 01:47:00,2018-02-20 01:50:00,151,1,0,2,2018-02-19 17:30:00,8.5,0,2018-02-20
2018-02-20 03:10:00,1.0,rat,2018-02-20 03:10:00,2018-02-20 03:11:00,17,1,0,2,2018-02-19 17:30:00,9.5,0,2018-02-20
2018-02-20 02:12:00,3.0,bat,2018-02-20 02:10:00,2018-02-20 02:13:00,116,1,0,2,2018-02-19 17:30:00,8.5,0,2018-02-20
2018-02-10 00:43:00,4.0,rat,2018-02-10 00:43:00,2018-02-10 00:45:00,22,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-10
2018-02-10 00:44:00,3.0,fast,2018-02-10 00:43:00,2018-02-10 00:45:00,96,0,1,2,2018-02-09 17:21:00,7.5,0,2018-02-10
2018-02-10 00:49:00,0.089216347,fast,2018-02-10 00:49:00,2018-02-10 00:51:00,18,0,1,2,2018-02-09 17:21:00,7.5,0,2018-02-10
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-10
2018-02-10 00:50:00,0.041390374,fast,2018-02-10 00:49:00,2018-02-10 00:51:00,65,0,1,2,2018-02-09 17:21:00,7.5,0,2018-02-10
2018-02-10 00:50:00,0.090143902,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,81,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-10
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-10
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-10
2018-02-10 00:44:00,7.0,bat,2018-02-10 00:43:00,2018-02-10 00:45:00,61,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-10
2018-02-10 00:44:00,21.0,pick_bat,2018-02-10 00:43:00,2018-02-10 00:45:00,65,1,1,2,2018-02-09 17:21:00,7.5,0,2018-02-10
2018-02-10 00:44:00,4.0,pick,2018-02-10 00:43:00,2018-02-10 00:45:00,68,0,1,2,2018-02-09 17:21:00,7.5,0,2018-02-10
2018-02-10 00:44:00,2.0,pick,2018-02-10 00:43:00,2018-02-10 00:45:00,80,0,1,2,2018-02-09 17:21:00,7.5,0,2018-02-10
2018-02-07 18:32:00,1.0,rat,2018-02-07 18:29:00,2018-02-07 18:44:00,166,1,0,2,2018-02-07 17:19:00,1.0,0,2018-02-07
2018-02-07 22:58:00,14.0,pick,2018-02-07 22:53:00,2018-02-07 22:58:00,299,0,1,2,2018-02-07 17:19:00,5.5,0,2018-02-07
2018-02-08 01:47:00,8.0,rat_attack,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-08
2018-02-08 01:52:00,1.0,fast,2018-02-08 01:52:00,2018-02-08 01:52:00,2,0,1,2,2018-02-07 17:19:00,8.5,0,2018-02-08
2018-02-08 02:06:00,6.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,74,1,0,2,2018-02-07 17:19:00,9.0,0,2018-02-08
2018-02-08 02:06:00,1.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,80,1,0,2,2018-02-07 17:19:00,9.0,0,2018-02-08
2018-02-08 02:07:00,7.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,99,1,0,2,2018-02-07 17:19:00,9.0,0,2018-02-08
2018-02-08 02:07:00,4.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,116,1,0,2,2018-02-07 17:19:00,9.0,0,2018-02-08
2018-02-08 02:08:00,4.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,200,1,0,2,2018-02-07 17:19:00,9.0,0,2018-02-08
2018-02-08 03:41:00,0.035867953,rat,2018-02-08 03:41:00,2018-02-08 03:45:00,27,1,0,2,2018-02-07 17:19:00,10.5,0,2018-02-08
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-02
2018-02-02 00:44:00,1.0,rat,2018-02-02 00:40:00,2018-02-02 00:44:00,239,1,0,2,2018-02-01 17:14:00,7.5,0,2018-02-02
2018-02-09 00:06:00,3.0,fast,2018-02-09 00:06:00,2018-02-09 00:06:00,2,0,1,2,2018-02-08 17:20:00,7.0,0,2018-02-09
2018-02-09 00:11:00,1.0,rat,2018-02-09 00:09:00,2018-02-09 00:13:00,135,1,0,2,2018-02-08 17:20:00,7.0,0,2018-02-09
2018-02-09 00:26:00,17.0,pick,2018-02-09 00:26:00,2018-02-09 00:32:00,2,0,1,2,2018-02-08 17:20:00,7.0,0,2018-02-09
2018-02-09 00:29:00,1.0,rat,2018-02-09 00:26:00,2018-02-09 00:32:00,154,1,0,2,2018-02-08 17:20:00,7.0,0,2018-02-09
2018-02-09 03:31:00,1.0,rat,2018-02-09 03:28:00,2018-02-09 03:33:00,146,1,0,2,2018-02-08 17:20:00,10.0,0,2018-02-09
2018-02-09 03:32:00,21.0,rat,2018-02-09 03:28:00,2018-02-09 03:33:00,211,1,0,2,2018-02-08 17:20:00,10.0,0,2018-02-09
2018-02-09 03:32:00,9.0,pick,2018-02-09 03:28:00,2018-02-09 03:33:00,246,0,1,2,2018-02-08 17:20:00,10.0,0,2018-02-09
2018-02-13 03:44:00,1.0,rat,2018-02-13 03:43:00,2018-02-13 03:45:00,77,1,0,2,2018-02-12 17:24:00,10.5,0,2018-02-13
2018-02-13 03:50:00,3.0,fast,2018-02-13 03:49:00,2018-02-13 03:50:00,59,0,1,2,2018-02-12 17:24:00,10.5,0,2018-02-13
2018-02-14 22:05:00,1.0,rat,2018-02-14 22:04:00,2018-02-14 22:12:00,89,1,0,2,2018-02-14 17:26:00,4.5,0,2018-02-14
2018-02-14 22:08:00,2.0,rat,2018-02-14 22:04:00,2018-02-14 22:12:00,259,1,0,2,2018-02-14 17:26:00,4.5,0,2018-02-14
2018-02-14 22:11:00,4.0,rat,2018-02-14 22:04:00,2018-02-14 22:12:00,470,1,0,2,2018-02-14 17:26:00,5.0,0,2018-02-14
2018-02-14 22:46:00,2.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,187,1,0,2,2018-02-14 17:26:00,5.5,0,2018-02-14
2018-02-14 22:46:00,1.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,204,1,0,2,2018-02-14 17:26:00,5.5,0,2018-02-14
2018-02-14 22:50:00,2.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,420,1,0,2,2018-02-14 17:26:00,5.5,0,2018-02-14
2018-02-14 22:50:00,9.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,434,1,0,2,2018-02-14 17:26:00,5.5,0,2018-02-14
2018-02-14 22:51:00,0.061201372,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,512,1,0,2,2018-02-14 17:26:00,5.5,0,2018-02-14
2018-02-14 22:52:00,1.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,518,1,0,2,2018-02-14 17:26:00,5.5,0,2018-02-14
2018-02-14 03:11:00,31.0,pick,2018-02-14 03:02:00,2018-02-14 03:11:00,499,0,1,2,2018-02-13 17:25:00,10.0,0,2018-02-14
2018-02-14 05:30:00,1.0,rat,2018-02-14 05:26:00,2018-02-14 05:34:00,225,1,0,2,2018-02-13 17:25:00,12.0,0,2018-02-14
2018-02-15 18:21:00,0.050105814,fast,2018-02-15 18:20:00,2018-02-15 18:28:00,54,0,1,2,2018-02-15 17:26:00,1.0,0,2018-02-15
2018-02-15 19:31:00,1.0,fast,2018-02-15 19:30:00,2018-02-15 19:31:00,30,0,1,2,2018-02-15 17:26:00,2.0,0,2018-02-15
2018-02-15 19:31:00,0.085595674,attack_rat,2018-02-15 19:30:00,2018-02-15 19:31:00,71,1,0,2,2018-02-15 17:26:00,2.0,0,2018-02-15
2018-02-15 18:52:00,6.0,bat,2018-02-15 18:49:00,2018-02-15 18:55:00,179,1,0,2,2018-02-15 17:26:00,1.5,0,2018-02-15
2018-02-15 18:52:00,6.0,pick,2018-02-15 18:49:00,2018-02-15 18:55:00,201,0,1,2,2018-02-15 17:26:00,1.5,0,2018-02-15
2018-02-15 18:54:00,1.0,rat,2018-02-15 18:49:00,2018-02-15 18:55:00,321,1,0,2,2018-02-15 17:26:00,1.5,0,2018-02-15
2018-02-04 18:33:00,3.0,bat_and_rat,2018-02-04 18:32:00,2018-02-04 18:50:00,77,1,0,2,2018-02-04 17:17:00,1.5,0,2018-02-04
2018-02-03 17:51:00,29.0,rat,2018-02-03 17:51:00,2018-02-03 17:51:00,22,1,0,2,2018-02-03 17:16:00,0.5,0,2018-02-03
2018-02-02 18:30:00,4.0,rat,2018-02-02 18:30:00,2018-02-02 18:30:00,3,1,0,2,2018-02-02 17:15:00,1.5,0,2018-02-02
2018-02-16 22:18:00,2.0,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,25,1,0,2,2018-02-16 17:27:00,5.0,0,2018-02-16
2018-02-16 22:21:00,16.0,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,181,1,0,2,2018-02-16 17:27:00,5.0,0,2018-02-16
2018-02-16 22:21:00,2.0,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,201,1,0,2,2018-02-16 17:27:00,5.0,0,2018-02-16
2018-02-16 22:21:00,1.0,fast,2018-02-16 22:18:00,2018-02-16 22:22:00,206,0,1,2,2018-02-16 17:27:00,5.0,0,2018-02-16
2018-02-16 22:22:00,0.07570842,rat_attack,2018-02-16 22:18:00,2018-02-16 22:22:00,250,1,0,2,2018-02-16 17:27:00,5.0,0,2018-02-16
2018-02-19 00:33:00,0.057540536,fast,2018-02-19 00:31:00,2018-02-19 00:34:00,157,0,1,2,2018-02-18 17:29:00,7.0,0,2018-02-19
2018-02-19 01:33:00,3.0,rat,2018-02-19 01:33:00,2018-02-19 01:33:00,6,1,0,2,2018-02-18 17:29:00,8.0,0,2018-02-19
2018-02-10 21:08:00,5.0,rat,2018-02-10 21:04:00,2018-02-10 21:11:00,222,1,0,2,2018-02-10 17:22:00,4.0,0,2018-02-10
2018-02-10 21:36:00,1.0,rat,2018-02-10 21:35:00,2018-02-10 21:36:00,68,1,0,2,2018-02-10 17:22:00,4.0,0,2018-02-10
2018-02-10 21:36:00,2.0,rat,2018-02-10 21:35:00,2018-02-10 21:36:00,75,1,0,2,2018-02-10 17:22:00,4.0,0,2018-02-10
2018-02-10 21:44:00,1.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,6,1,0,2,2018-02-10 17:22:00,4.5,0,2018-02-10
2018-02-10 21:45:00,4.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,92,1,0,2,2018-02-10 17:22:00,4.5,0,2018-02-10
2018-02-10 21:46:00,13.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,137,1,0,2,2018-02-10 17:22:00,4.5,0,2018-02-10
2018-02-10 21:46:00,1.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,155,1,0,2,2018-02-10 17:22:00,4.5,0,2018-02-10
2018-02-10 21:46:00,2.0,fast,2018-02-10 21:44:00,2018-02-10 21:51:00,158,0,1,2,2018-02-10 17:22:00,4.5,0,2018-02-10
2018-02-10 21:47:00,1.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,224,1,0,2,2018-02-10 17:22:00,4.5,0,2018-02-10
2018-02-11 00:32:00,1.0,rat,2018-02-11 00:31:00,2018-02-11 00:33:00,35,1,0,2,2018-02-10 17:22:00,7.0,0,2018-02-11
2018-02-11 01:09:00,5.0,pick,2018-02-11 01:09:00,2018-02-11 01:10:00,7,0,1,2,2018-02-10 17:22:00,8.0,0,2018-02-11
2018-02-11 01:54:00,0.04438061,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,105,1,0,2,2018-02-10 17:22:00,8.5,0,2018-02-11
2018-02-11 01:55:00,3.0,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,132,1,0,2,2018-02-10 17:22:00,8.5,0,2018-02-11
2018-02-11 01:56:00,1.0,fast,2018-02-11 01:52:00,2018-02-11 01:58:00,242,0,1,2,2018-02-10 17:22:00,8.5,0,2018-02-11
2018-02-11 01:57:00,6.0,fast,2018-02-11 01:52:00,2018-02-11 01:58:00,269,0,1,2,2018-02-10 17:22:00,8.5,0,2018-02-11
2018-02-11 01:57:00,24.0,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,286,1,0,2,2018-02-10 17:22:00,8.5,0,2018-02-11
2018-02-10 19:25:00,0.097399911,fast,2018-02-10 19:24:00,2018-02-10 19:25:00,13,0,1,2,2018-02-10 17:22:00,2.0,0,2018-02-10
2018-02-17 20:50:00,2.0,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,20,1,0,2,2018-02-17 17:28:00,3.5,0,2018-02-17
2018-02-17 20:50:00,1.0,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,35,1,0,2,2018-02-17 17:28:00,3.5,0,2018-02-17
2018-02-17 20:50:00,2.0,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,42,1,0,2,2018-02-17 17:28:00,3.5,0,2018-02-17
2018-02-17 17:42:00,0.050211363,fast,2018-02-17 17:40:00,2018-02-17 17:43:00,139,0,1,2,2018-02-17 17:28:00,0.0,0,2018-02-17
2018-03-18 21:37:00,3.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,2,0,1,3,2018-03-18 17:50:00,4.0,1,2018-03-18
2018-03-18 21:38:00,2.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,73,0,1,3,2018-03-18 17:50:00,4.0,1,2018-03-18
2018-03-18 21:39:00,1.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,105,0,1,3,2018-03-18 17:50:00,4.0,1,2018-03-18
2018-03-18 21:39:00,2.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,130,0,1,3,2018-03-18 17:50:00,4.0,1,2018-03-18
2018-03-29 00:47:00,4.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,71,0,1,3,2018-03-28 18:57:00,6.0,1,2018-03-29
2018-03-29 00:49:00,0.046019395,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,192,1,0,3,2018-03-28 18:57:00,6.0,1,2018-03-29
2018-03-29 00:50:00,9.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,220,0,1,3,2018-03-28 18:57:00,6.0,1,2018-03-29
2018-03-29 00:50:00,18.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,239,0,1,3,2018-03-28 18:57:00,6.0,1,2018-03-29
2018-03-29 00:50:00,14.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,250,1,0,3,2018-03-28 18:57:00,6.0,1,2018-03-29
2018-03-29 00:51:00,3.0,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,265,0,1,3,2018-03-28 18:57:00,6.0,1,2018-03-29
2018-03-29 00:51:00,12.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,279,1,0,3,2018-03-28 18:57:00,6.0,1,2018-03-29
2018-03-29 00:51:00,15.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,295,0,1,3,2018-03-28 18:57:00,6.0,1,2018-03-29
2018-03-29 00:53:00,2.0,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,426,0,1,3,2018-03-28 18:57:00,6.0,1,2018-03-29
2018-03-29 00:54:00,34.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,452,1,0,3,2018-03-28 18:57:00,6.0,1,2018-03-29
2018-03-29 00:55:00,11.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,507,1,0,3,2018-03-28 18:57:00,6.0,1,2018-03-29
2018-03-29 02:20:00,0.013008356,fast,2018-03-29 02:19:00,2018-03-29 02:25:00,29,0,1,3,2018-03-28 18:57:00,7.5,1,2018-03-29
2018-03-29 02:21:00,2.0,fast,2018-03-29 02:19:00,2018-03-29 02:25:00,135,0,1,3,2018-03-28 18:57:00,7.5,1,2018-03-29
2018-03-29 02:22:00,2.0,rat,2018-03-29 02:19:00,2018-03-29 02:25:00,188,1,0,3,2018-03-28 18:57:00,7.5,1,2018-03-29
2018-03-29 02:25:00,0.028276798,rat,2018-03-29 02:19:00,2018-03-29 02:25:00,329,1,0,3,2018-03-28 18:57:00,7.5,1,2018-03-29
2018-03-20 02:11:00,4.0,rat_pick,2018-03-20 02:11:00,2018-03-20 02:11:00,46,1,1,3,2018-03-19 17:51:00,8.5,1,2018-03-20
2018-03-20 03:17:00,2.0,fast,2018-03-20 03:15:00,2018-03-20 03:17:00,108,0,1,3,2018-03-19 17:51:00,9.5,1,2018-03-20
2018-03-31 01:57:00,3.0,fast,2018-03-31 01:48:00,2018-03-31 01:58:00,537,0,1,3,2018-03-30 18:59:00,7.0,1,2018-03-31
2018-03-31 01:58:00,0.064154735,fast,2018-03-31 01:48:00,2018-03-31 01:58:00,572,0,1,3,2018-03-30 18:59:00,7.0,1,2018-03-31
2018-04-02 22:04:00,10.0,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,381,1,0,4,2018-04-02 19:01:00,3.0,1,2018-04-02
2018-04-02 22:05:00,8.0,rat_and_bat,2018-04-02 21:58:00,2018-04-02 22:09:00,436,1,0,4,2018-04-02 19:01:00,3.0,1,2018-04-02
2018-04-02 22:05:00,2.0,fast,2018-04-02 21:58:00,2018-04-02 22:09:00,450,0,1,4,2018-04-02 19:01:00,3.0,1,2018-04-02
2018-04-02 22:05:00,6.0,rat_and_bat,2018-04-02 21:58:00,2018-04-02 22:09:00,455,1,0,4,2018-04-02 19:01:00,3.0,1,2018-04-02
2018-04-02 22:07:00,0.030293066,fast,2018-04-02 21:58:00,2018-04-02 22:09:00,558,0,1,4,2018-04-02 19:01:00,3.0,1,2018-04-02
2018-04-02 22:09:00,7.0,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,662,1,0,4,2018-04-02 19:01:00,3.0,1,2018-04-02
2018-04-02 22:09:00,6.0,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,673,1,0,4,2018-04-02 19:01:00,3.0,1,2018-04-02
2018-04-02 22:09:00,18.0,pick,2018-04-02 21:58:00,2018-04-02 22:09:00,668,0,1,4,2018-04-02 19:01:00,3.0,1,2018-04-02
2018-04-02 22:09:00,17.0,rat_and_bat,2018-04-02 21:58:00,2018-04-02 22:09:00,695,1,0,4,2018-04-02 19:01:00,3.0,1,2018-04-02
