start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,date
2/09/2018 0:29,1,rat,2/09/2018 0:26,2/09/2018 0:32,154,1,0,2,2/08/2018 17:20,7,0,2/09/2018
2/09/2018 3:31,1,rat,2/09/2018 3:28,2/09/2018 3:33,146,1,0,2,2/08/2018 17:20,10,0,2/09/2018
2/09/2018 3:32,21,rat,2/09/2018 3:28,2/09/2018 3:33,211,1,0,2,2/08/2018 17:20,10,0,2/09/2018
2/09/2018 3:32,9,pick,2/09/2018 3:28,2/09/2018 3:33,246,0,1,2,2/08/2018 17:20,10,0,2/09/2018
2/13/2018 3:44,1,rat,2/13/2018 3:43,2/13/2018 3:45,77,1,0,2,2/12/2018 17:24,10.5,0,2/13/2018
2/13/2018 3:50,3,fast,2/13/2018 3:49,2/13/2018 3:50,59,0,1,2,2/12/2018 17:24,10.5,0,2/13/2018
2/14/2018 22:05,1,rat,2/14/2018 22:04,2/14/2018 22:12,89,1,0,2,2/14/2018 17:26,4.5,0,2/14/2018
2/14/2018 22:08,2,rat,2/14/2018 22:04,2/14/2018 22:12,259,1,0,2,2/14/2018 17:26,4.5,0,2/14/2018
2/14/2018 22:11,4,rat,2/14/2018 22:04,2/14/2018 22:12,470,1,0,2,2/14/2018 17:26,5,0,2/14/2018
2/14/2018 22:46,2,rat,2/14/2018 22:43,2/14/2018 22:52,187,1,0,2,2/14/2018 17:26,5.5,0,2/14/2018
2/14/2018 22:46,1,rat,2/14/2018 22:43,2/14/2018 22:52,204,1,0,2,2/14/2018 17:26,5.5,0,2/14/2018
2/14/2018 22:50,2,rat,2/14/2018 22:43,2/14/2018 22:52,420,1,0,2,2/14/2018 17:26,5.5,0,2/14/2018
2/14/2018 22:50,9,rat,2/14/2018 22:43,2/14/2018 22:52,434,1,0,2,2/14/2018 17:26,5.5,0,2/14/2018
2/14/2018 22:51,0.061201372,rat,2/14/2018 22:43,2/14/2018 22:52,512,1,0,2,2/14/2018 17:26,5.5,0,2/14/2018
2/14/2018 22:52,1,rat,2/14/2018 22:43,2/14/2018 22:52,518,1,0,2,2/14/2018 17:26,5.5,0,2/14/2018
2/14/2018 3:11,31,pick,2/14/2018 3:02,2/14/2018 3:11,499,0,1,2,2/13/2018 17:25,10,0,2/14/2018
2/14/2018 5:30,1,rat,2/14/2018 5:26,2/14/2018 5:34,225,1,0,2,2/13/2018 17:25,12,0,2/14/2018
2/15/2018 18:21,0.050105814,fast,2/15/2018 18:20,2/15/2018 18:28,54,0,1,2,2/15/2018 17:26,1,0,2/15/2018
2/15/2018 19:31,1,fast,2/15/2018 19:30,2/15/2018 19:31,30,0,1,2,2/15/2018 17:26,2,0,2/15/2018
2/15/2018 19:31,0.085595674,attack_rat,2/15/2018 19:30,2/15/2018 19:31,71,1,0,2,2/15/2018 17:26,2,0,2/15/2018
2/15/2018 18:52,6,bat,2/15/2018 18:49,2/15/2018 18:55,179,1,0,2,2/15/2018 17:26,1.5,0,2/15/2018
2/15/2018 18:52,6,pick,2/15/2018 18:49,2/15/2018 18:55,201,0,1,2,2/15/2018 17:26,1.5,0,2/15/2018
2/15/2018 18:54,1,rat,2/15/2018 18:49,2/15/2018 18:55,321,1,0,2,2/15/2018 17:26,1.5,0,2/15/2018
2/04/2018 18:33,3,bat_and_rat,2/04/2018 18:32,2/04/2018 18:50,77,1,0,2,2/04/2018 17:17,1.5,0,2/04/2018
2/03/2018 17:51,29,rat,2/03/2018 17:51,2/03/2018 17:51,22,1,0,2,2/03/2018 17:16,0.5,0,2/03/2018
2/02/2018 18:30,4,rat,2/02/2018 18:30,2/02/2018 18:30,3,1,0,2,2/02/2018 17:15,1.5,0,2/02/2018
2/16/2018 22:18,2,rat,2/16/2018 22:18,2/16/2018 22:22,25,1,0,2,2/16/2018 17:27,5,0,2/16/2018
2/16/2018 22:21,16,rat,2/16/2018 22:18,2/16/2018 22:22,181,1,0,2,2/16/2018 17:27,5,0,2/16/2018
2/16/2018 22:21,2,rat,2/16/2018 22:18,2/16/2018 22:22,201,1,0,2,2/16/2018 17:27,5,0,2/16/2018
2/16/2018 22:21,1,fast,2/16/2018 22:18,2/16/2018 22:22,206,0,1,2,2/16/2018 17:27,5,0,2/16/2018
2/16/2018 22:22,0.07570842,rat_attack,2/16/2018 22:18,2/16/2018 22:22,250,1,0,2,2/16/2018 17:27,5,0,2/16/2018
2/19/2018 0:33,0.057540536,fast,2/19/2018 0:31,2/19/2018 0:34,157,0,1,2,2/18/2018 17:29,7,0,2/19/2018
2/19/2018 1:33,3,rat,2/19/2018 1:33,2/19/2018 1:33,6,1,0,2,2/18/2018 17:29,8,0,2/19/2018
2/10/2018 21:08,5,rat,2/10/2018 21:04,2/10/2018 21:11,222,1,0,2,2/10/2018 17:22,4,0,2/10/2018
2/10/2018 21:36,1,rat,2/10/2018 21:35,2/10/2018 21:36,68,1,0,2,2/10/2018 17:22,4,0,2/10/2018
2/10/2018 21:36,2,rat,2/10/2018 21:35,2/10/2018 21:36,75,1,0,2,2/10/2018 17:22,4,0,2/10/2018
2/10/2018 21:44,1,rat,2/10/2018 21:44,2/10/2018 21:51,6,1,0,2,2/10/2018 17:22,4.5,0,2/10/2018
2/10/2018 21:45,4,rat,2/10/2018 21:44,2/10/2018 21:51,92,1,0,2,2/10/2018 17:22,4.5,0,2/10/2018
2/10/2018 21:46,13,rat,2/10/2018 21:44,2/10/2018 21:51,137,1,0,2,2/10/2018 17:22,4.5,0,2/10/2018
2/10/2018 21:46,1,rat,2/10/2018 21:44,2/10/2018 21:51,155,1,0,2,2/10/2018 17:22,4.5,0,2/10/2018
2/10/2018 21:46,2,fast,2/10/2018 21:44,2/10/2018 21:51,158,0,1,2,2/10/2018 17:22,4.5,0,2/10/2018
2/10/2018 21:47,1,rat,2/10/2018 21:44,2/10/2018 21:51,224,1,0,2,2/10/2018 17:22,4.5,0,2/10/2018
2/11/2018 0:32,1,rat,2/11/2018 0:31,2/11/2018 0:33,35,1,0,2,2/10/2018 17:22,7,0,2/11/2018
2/11/2018 1:09,5,pick,2/11/2018 1:09,2/11/2018 1:10,7,0,1,2,2/10/2018 17:22,8,0,2/11/2018
2/11/2018 1:54,0.04438061,rat,2/11/2018 1:52,2/11/2018 1:58,105,1,0,2,2/10/2018 17:22,8.5,0,2/11/2018
2/11/2018 1:55,3,rat,2/11/2018 1:52,2/11/2018 1:58,132,1,0,2,2/10/2018 17:22,8.5,0,2/11/2018
2/11/2018 1:56,1,fast,2/11/2018 1:52,2/11/2018 1:58,242,0,1,2,2/10/2018 17:22,8.5,0,2/11/2018
2/11/2018 1:57,6,fast,2/11/2018 1:52,2/11/2018 1:58,269,0,1,2,2/10/2018 17:22,8.5,0,2/11/2018
2/11/2018 1:57,24,rat,2/11/2018 1:52,2/11/2018 1:58,286,1,0,2,2/10/2018 17:22,8.5,0,2/11/2018
2/10/2018 19:25,0.097399911,fast,2/10/2018 19:24,2/10/2018 19:25,13,0,1,2,2/10/2018 17:22,2,0,2/10/2018
